element_id,unit_id,seam_id,lithology,unit_type,layer_order,x,y,z,elevation,thickness,confidence,fault_influence,uncertainty,risk_value,ash,sulfur,calorific_value,gas_content,water_content,coal_quality_index,porosity,permeability,water_bearing_index,grain_size_index,strength_index,roof_stability_index,clay_content,softening_index,floor_heave_risk,carbonate_purity,karst_water_risk,fracture_index,weathering_index,loose_layer_water_risk
GU_7_CELL_25_9,GU_7,GU_7,sand_c,basalSand,7,-128,-59.622,0,-59.622,7.948,1,0,0.131,0.421,,,,,,,16,14.602,0.662,1,0.762,,,,,,,,,
GU_7_CELL_25_10,GU_7,GU_7,sand_c,basalSand,7,-120,-58.394,0,-58.394,6.751,1,0,0.122,0.427,,,,,,,16.01,14.615,0.673,1,0.769,,,,,,,,,
GU_7_CELL_25_11,GU_7,GU_7,sand_c,basalSand,7,-112,-59.896,0,-59.896,8.619,1,0,0.112,0.434,,,,,,,16.02,14.64,0.685,1,0.776,,,,,,,,,
GU_7_CELL_25_12,GU_7,GU_7,sand_c,basalSand,7,-104,-64.316,0,-64.316,13.768,1,0,0.102,0.441,,,,,,,16.04,14.677,0.698,1,0.783,,,,,,,,,
GU_7_CELL_25_13,GU_7,GU_7,sand_c,basalSand,7,-96,-69.401,0,-69.401,19.748,1,0,0.094,0.448,,,,,,,16.06,14.726,0.711,1,0.789,,,,,,,,,
GU_7_CELL_25_14,GU_7,GU_7,sand_c,basalSand,7,-88,-69.861,0,-69.861,20.781,1,0,0.087,0.456,,,,,,,16.09,14.787,0.725,1,0.794,,,,,,,,,
GU_7_CELL_25_15,GU_7,GU_7,sand_c,basalSand,7,-80,-69.333,0,-69.333,20.849,1,0,0.083,0.465,,,,,,,16.12,14.86,0.739,1,0.798,,,,,,,,,
GU_7_CELL_25_16,GU_7,GU_7,sand_c,basalSand,7,-72,-68.735,0,-68.735,20.938,1,0,0.08,0.473,,,,,,,16.16,14.945,0.752,1,0.8,,,,,,,,,
GU_7_CELL_25_17,GU_7,GU_7,sand_c,basalSand,7,-64,-68.113,0,-68.113,21.045,1,0,0.08,0.481,,,,,,,16.2,15.041,0.766,1,0.8,,,,,,,,,
GU_7_CELL_25_18,GU_7,GU_7,sand_c,basalSand,7,-56,-67.532,0,-67.532,21.165,1,0,0.083,0.489,,,,,,,16.25,15.15,0.778,1,0.798,,,,,,,,,
GU_7_CELL_25_19,GU_7,GU_7,sand_c,basalSand,7,-48,-67.077,0,-67.077,21.297,1,0,0.088,0.497,,,,,,,16.31,15.269,0.79,1,0.794,,,,,,,,,
GU_7_CELL_25_20,GU_7,GU_7,sand_c,basalSand,7,-40,-66.834,0,-66.834,21.433,1,0,0.094,0.504,,,,,,,16.37,15.401,0.8,1,0.789,,,,,,,,,
GU_7_CELL_25_21,GU_7,GU_7,sand_c,basalSand,7,-32,-66.873,0,-66.873,21.571,0.992,0.014,0.112,0.519,,,,,,,16.48,16.244,0.815,1,0.779,,,,,,,,,
GU_7_CELL_25_22,GU_7,GU_7,sand_c,basalSand,7,-24,-67.236,0,-67.236,21.704,0.828,0.296,0.318,0.698,,,,,,,17.39,32.188,0.941,1,0.693,,,,,,,,,
GU_7_CELL_25_23,GU_7,GU_7,sand_c,basalSand,7,-16,-67.905,0,-67.905,21.827,0.583,0.719,0.621,0.885,,,,,,,18.73,63.04,1,1,0.567,,,,,,,,,
GU_7_CELL_25_24,GU_7,GU_7,sand_c,basalSand,7,-8,-68.738,0,-68.738,21.937,0.426,0.99,0.819,0.983,,,,,,,19.62,88.063,1,1,0.484,,,,,,,,,
GU_7_CELL_25_25,GU_7,GU_7,sand_c,basalSand,7,0,-69.36,0,-69.36,22.029,0.42,1,0.836,0.987,,,,,,,19.73,89.939,1,1,0.475,,,,,,,,,
GU_7_CELL_25_26,GU_7,GU_7,sand_c,basalSand,7,8,-69.629,0,-69.629,22.102,0.426,0.99,0.836,0.984,,,,,,,19.79,89.866,1,1,0.472,,,,,,,,,
GU_7_CELL_25_27,GU_7,GU_7,sand_c,basalSand,7,16,-69.979,0,-69.979,22.155,0.583,0.719,0.654,0.888,,,,,,,19.07,65.754,1,1,0.543,,,,,,,,,
GU_7_CELL_25_28,GU_7,GU_7,sand_c,basalSand,7,24,-69.685,0,-69.685,21.366,0.828,0.296,0.364,0.707,,,,,,,17.89,34.427,0.949,1,0.658,,,,,,,,,
GU_7_CELL_25_29,GU_7,GU_7,sand_c,basalSand,7,32,-66.547,0,-66.547,17.317,0.992,0.014,0.17,0.53,,,,,,,17.14,17.825,0.826,1,0.736,,,,,,,,,
GU_7_CELL_25_30,GU_7,GU_7,sand_c,basalSand,7,40,-63.752,0,-63.752,13.516,1,0,0.159,0.517,,,,,,,17.2,17.291,0.813,1,0.741,,,,,,,,,
GU_7_CELL_25_31,GU_7,GU_7,sand_c,basalSand,7,48,-62.416,0,-62.416,11.224,1,0,0.156,0.511,,,,,,,17.3,17.531,0.805,1,0.743,,,,,,,,,
GU_7_CELL_25_32,GU_7,GU_7,sand_c,basalSand,7,56,-62.16,0,-62.16,10.086,1,0,0.15,0.505,,,,,,,17.4,17.779,0.795,1,0.747,,,,,,,,,
GU_7_CELL_25_33,GU_7,GU_7,sand_c,basalSand,7,64,-62.294,0,-62.294,9.414,1,0,0.143,0.497,,,,,,,17.51,18.034,0.784,1,0.753,,,,,,,,,
GU_7_CELL_25_34,GU_7,GU_7,sand_c,basalSand,7,72,-62.271,0,-62.271,8.676,1,0,0.134,0.489,,,,,,,17.61,18.296,0.771,1,0.759,,,,,,,,,
GU_7_CELL_25_35,GU_7,GU_7,sand_c,basalSand,7,80,-61.882,0,-61.882,7.689,1,0,0.125,0.48,,,,,,,17.72,18.565,0.759,1,0.766,,,,,,,,,
GU_7_CELL_25_36,GU_7,GU_7,sand_c,basalSand,7,88,-61.292,0,-61.292,6.658,1,0,0.115,0.471,,,,,,,17.83,18.839,0.745,1,0.774,,,,,,,,,
GU_7_CELL_25_37,GU_7,GU_7,sand_c,basalSand,7,96,-60.884,0,-60.884,5.997,1,0,0.105,0.462,,,,,,,17.94,19.118,0.731,1,0.781,,,,,,,,,
GU_7_CELL_25_38,GU_7,GU_7,sand_c,basalSand,7,104,-61.053,0,-61.053,6.112,1,0,0.097,0.453,,,,,,,18.06,19.401,0.717,1,0.787,,,,,,,,,
GU_7_CELL_25_39,GU_7,GU_7,sand_c,basalSand,7,112,-62.24,0,-62.24,7.445,1,0,0.089,0.444,,,,,,,18.17,19.688,0.704,1,0.793,,,,,,,,,
GU_7_CELL_25_40,GU_7,GU_7,sand_c,basalSand,7,120,-64.921,0,-64.921,10.48,1,0,0.084,0.435,,,,,,,18.28,19.978,0.691,1,0.797,,,,,,,,,
GU_7_CELL_25_41,GU_7,GU_7,sand_c,basalSand,7,128,-68.937,0,-68.937,15.016,1,0,0.081,0.427,,,,,,,18.4,20.27,0.679,1,0.799,,,,,,,,,
GU_7_CELL_25_42,GU_7,GU_7,sand_c,basalSand,7,136,-72.855,0,-72.855,19.471,1,0,0.08,0.42,,,,,,,18.51,20.564,0.667,1,0.8,,,,,,,,,
GU_7_CELL_25_43,GU_7,GU_7,sand_c,basalSand,7,144,-74.845,0,-74.845,21.845,1,0,0.082,0.414,,,,,,,18.62,20.859,0.657,1,0.799,,,,,,,,,
GU_7_CELL_25_44,GU_7,GU_7,sand_c,basalSand,7,152,-74.827,0,-74.827,22.065,1,0,0.086,0.409,,,,,,,18.73,21.154,0.648,1,0.796,,,,,,,,,
GU_7_CELL_25_45,GU_7,GU_7,sand_c,basalSand,7,160,-74.585,0,-74.585,22.103,1,0,0.092,0.405,,,,,,,18.84,21.448,0.641,1,0.791,,,,,,,,,
GU_7_CELL_25_46,GU_7,GU_7,sand_c,basalSand,7,168,-74.278,0,-74.278,22.137,1,0,0.1,0.402,,,,,,,18.95,21.74,0.636,1,0.785,,,,,,,,,
GU_7_CELL_25_47,GU_7,GU_7,sand_c,basalSand,7,176,-73.912,0,-73.912,22.164,1,0,0.109,0.401,,,,,,,19.06,22.03,0.632,1,0.779,,,,,,,,,
GU_7_CELL_25_48,GU_7,GU_7,sand_c,basalSand,7,184,-73.508,0,-73.508,22.179,1,0,0.118,0.4,,,,,,,19.16,22.316,0.63,1,0.771,,,,,,,,,
GU_7_CELL_25_49,GU_7,GU_7,sand_c,basalSand,7,192,-73.089,0,-73.089,22.168,1,0,0.128,0.401,,,,,,,19.26,22.599,0.63,1,0.764,,,,,,,,,
GU_7_CELL_25_50,GU_7,GU_7,sand_c,basalSand,7,200,-72.216,0,-72.216,21.607,1,0,0.138,0.403,,,,,,,19.36,22.876,0.632,1,0.757,,,,,,,,,
GU_7_CELL_26_0,GU_7,GU_7,sand_c,basalSand,7,-200,-71.013,8,-71.013,21.113,1,0,0.143,0.406,,,,,,,16.39,15.44,0.636,1,0.753,,,,,,,,,
GU_7_CELL_26_1,GU_7,GU_7,sand_c,basalSand,7,-192,-71.207,8,-71.207,21.112,1,0,0.15,0.404,,,,,,,16.33,15.306,0.632,1,0.747,,,,,,,,,
GU_7_CELL_26_2,GU_7,GU_7,sand_c,basalSand,7,-184,-71.27,8,-71.27,21.096,1,0,0.156,0.403,,,,,,,16.27,15.183,0.63,1,0.743,,,,,,,,,
GU_7_CELL_26_3,GU_7,GU_7,sand_c,basalSand,7,-176,-71.19,8,-71.19,21.066,1,0,0.159,0.403,,,,,,,16.22,15.071,0.63,1,0.741,,,,,,,,,
GU_7_CELL_26_4,GU_7,GU_7,sand_c,basalSand,7,-168,-70.983,8,-70.983,21.022,1,0,0.16,0.405,,,,,,,16.17,14.971,0.632,1,0.74,,,,,,,,,
GU_7_CELL_26_5,GU_7,GU_7,sand_c,basalSand,7,-160,-70.683,8,-70.683,20.968,1,0,0.158,0.407,,,,,,,16.13,14.883,0.636,1,0.741,,,,,,,,,
GU_7_CELL_26_6,GU_7,GU_7,sand_c,basalSand,7,-152,-70.337,8,-70.337,20.906,1,0,0.154,0.41,,,,,,,16.1,14.807,0.641,1,0.744,,,,,,,,,
GU_7_CELL_26_7,GU_7,GU_7,sand_c,basalSand,7,-144,-68.834,8,-68.834,19.57,1,0,0.148,0.414,,,,,,,16.07,14.742,0.649,1,0.749,,,,,,,,,
GU_7_CELL_26_8,GU_7,GU_7,sand_c,basalSand,7,-136,-63.526,8,-63.526,14.017,1,0,0.141,0.419,,,,,,,16.04,14.69,0.658,1,0.755,,,,,,,,,
GU_7_CELL_26_9,GU_7,GU_7,sand_c,basalSand,7,-128,-58.037,8,-58.037,8.203,1,0,0.131,0.424,,,,,,,16.02,14.649,0.668,1,0.761,,,,,,,,,
GU_7_CELL_26_10,GU_7,GU_7,sand_c,basalSand,7,-120,-55.168,8,-55.168,5.203,1,0,0.122,0.431,,,,,,,16.01,14.621,0.679,1,0.769,,,,,,,,,
GU_7_CELL_26_11,GU_7,GU_7,sand_c,basalSand,7,-112,-55.054,8,-55.054,5.231,1,0,0.112,0.438,,,,,,,16,14.605,0.691,1,0.776,,,,,,,,,
GU_7_CELL_26_12,GU_7,GU_7,sand_c,basalSand,7,-104,-57.997,8,-57.997,8.635,1,0,0.102,0.445,,,,,,,16,14.601,0.704,1,0.783,,,,,,,,,
GU_7_CELL_26_13,GU_7,GU_7,sand_c,basalSand,7,-96,-64.199,8,-64.199,15.654,1,0,0.094,0.453,,,,,,,16,14.609,0.718,1,0.789,,,,,,,,,
GU_7_CELL_26_14,GU_7,GU_7,sand_c,basalSand,7,-88,-68.526,8,-68.526,20.692,1,0,0.087,0.461,,,,,,,16.01,14.629,0.732,1,0.794,,,,,,,,,
GU_7_CELL_26_15,GU_7,GU_7,sand_c,basalSand,7,-80,-68.231,8,-68.231,20.755,1,0,0.083,0.469,,,,,,,16.03,14.662,0.746,1,0.798,,,,,,,,,
GU_7_CELL_26_16,GU_7,GU_7,sand_c,basalSand,7,-72,-67.869,8,-67.869,20.842,1,0,0.08,0.477,,,,,,,16.05,14.706,0.759,1,0.8,,,,,,,,,
GU_7_CELL_26_17,GU_7,GU_7,sand_c,basalSand,7,-64,-67.451,8,-67.451,20.951,1,0,0.08,0.485,,,,,,,16.08,14.763,0.772,1,0.8,,,,,,,,,
GU_7_CELL_26_18,GU_7,GU_7,sand_c,basalSand,7,-56,-67.01,8,-67.01,21.077,1,0,0.083,0.493,,,,,,,16.11,14.831,0.784,1,0.798,,,,,,,,,
GU_7_CELL_26_19,GU_7,GU_7,sand_c,basalSand,7,-48,-66.603,8,-66.603,21.216,1,0,0.087,0.5,,,,,,,16.14,14.912,0.795,1,0.794,,,,,,,,,
GU_7_CELL_26_20,GU_7,GU_7,sand_c,basalSand,7,-40,-66.309,8,-66.309,21.363,1,0,0.094,0.507,,,,,,,16.19,15.004,0.805,1,0.789,,,,,,,,,
GU_7_CELL_26_21,GU_7,GU_7,sand_c,basalSand,7,-32,-66.211,8,-66.211,21.512,1,0,0.102,0.512,,,,,,,16.23,15.108,0.813,1,0.783,,,,,,,,,
GU_7_CELL_26_22,GU_7,GU_7,sand_c,basalSand,7,-24,-66.383,8,-66.383,21.658,0.992,0.014,0.122,0.526,,,,,,,16.33,15.91,0.826,1,0.772,,,,,,,,,
GU_7_CELL_26_23,GU_7,GU_7,sand_c,basalSand,7,-16,-66.869,8,-66.869,21.794,0.828,0.296,0.327,0.704,,,,,,,17.23,31.506,0.95,1,0.686,,,,,,,,,
GU_7_CELL_26_24,GU_7,GU_7,sand_c,basalSand,7,-8,-67.663,8,-67.663,21.916,0.583,0.719,0.631,0.886,,,,,,,18.57,61.707,1,1,0.56,,,,,,,,,
GU_7_CELL_26_25,GU_7,GU_7,sand_c,basalSand,7,0,-68.654,8,-68.654,22.02,0.426,0.99,0.828,0.983,,,,,,,19.44,86.173,1,1,0.478,,,,,,,,,
GU_7_CELL_26_26,GU_7,GU_7,sand_c,basalSand,7,8,-69.522,8,-69.522,22.103,0.42,1,0.843,0.987,,,,,,,19.55,87.913,1,1,0.469,,,,,,,,,
GU_7_CELL_26_27,GU_7,GU_7,sand_c,basalSand,7,16,-69.923,8,-69.923,22.163,0.426,0.99,0.842,0.984,,,,,,,19.59,87.746,1,1,0.467,,,,,,,,,
GU_7_CELL_26_28,GU_7,GU_7,sand_c,basalSand,7,24,-70.331,8,-70.331,22.201,0.583,0.719,0.658,0.888,,,,,,,18.86,64.074,1,1,0.54,,,,,,,,,
GU_7_CELL_26_29,GU_7,GU_7,sand_c,basalSand,7,32,-69.693,8,-69.693,20.98,0.828,0.296,0.366,0.702,,,,,,,17.68,33.457,0.941,1,0.657,,,,,,,,,
GU_7_CELL_26_30,GU_7,GU_7,sand_c,basalSand,7,40,-66.853,8,-66.853,17.225,0.992,0.014,0.169,0.523,,,,,,,16.92,17.287,0.815,1,0.737,,,,,,,,,
GU_7_CELL_26_31,GU_7,GU_7,sand_c,basalSand,7,48,-64.699,8,-64.699,14.112,1,0,0.156,0.508,,,,,,,16.97,16.754,0.8,1,0.743,,,,,,,,,
GU_7_CELL_26_32,GU_7,GU_7,sand_c,basalSand,7,56,-63.944,8,-63.944,12.461,1,0,0.151,0.501,,,,,,,17.06,16.974,0.789,1,0.747,,,,,,,,,
GU_7_CELL_26_33,GU_7,GU_7,sand_c,basalSand,7,64,-64.157,8,-64.157,11.858,1,0,0.143,0.494,,,,,,,17.16,17.203,0.778,1,0.753,,,,,,,,,
GU_7_CELL_26_34,GU_7,GU_7,sand_c,basalSand,7,72,-64.661,8,-64.661,11.627,1,0,0.135,0.485,,,,,,,17.26,17.44,0.765,1,0.759,,,,,,,,,
GU_7_CELL_26_35,GU_7,GU_7,sand_c,basalSand,7,80,-64.908,8,-64.908,11.229,1,0,0.125,0.476,,,,,,,17.36,17.685,0.752,1,0.766,,,,,,,,,
GU_7_CELL_26_36,GU_7,GU_7,sand_c,basalSand,7,88,-64.677,8,-64.677,10.465,1,0,0.115,0.467,,,,,,,17.47,17.938,0.738,1,0.774,,,,,,,,,
GU_7_CELL_26_37,GU_7,GU_7,sand_c,basalSand,7,96,-64.144,8,-64.144,9.547,1,0,0.106,0.458,,,,,,,17.57,18.197,0.724,1,0.781,,,,,,,,,
GU_7_CELL_26_38,GU_7,GU_7,sand_c,basalSand,7,104,-63.773,8,-63.773,8.974,1,0,0.097,0.448,,,,,,,17.68,18.463,0.711,1,0.787,,,,,,,,,
GU_7_CELL_26_39,GU_7,GU_7,sand_c,basalSand,7,112,-64.107,8,-64.107,9.311,1,0,0.09,0.44,,,,,,,17.79,18.735,0.697,1,0.793,,,,,,,,,
GU_7_CELL_26_40,GU_7,GU_7,sand_c,basalSand,7,120,-65.639,8,-65.639,11.054,1,0,0.084,0.431,,,,,,,17.9,19.012,0.685,1,0.797,,,,,,,,,
GU_7_CELL_26_41,GU_7,GU_7,sand_c,basalSand,7,128,-68.574,8,-68.574,14.389,1,0,0.081,0.424,,,,,,,18.02,19.294,0.673,1,0.799,,,,,,,,,
GU_7_CELL_26_42,GU_7,GU_7,sand_c,basalSand,7,136,-72.24,8,-72.24,18.551,1,0,0.08,0.417,,,,,,,18.13,19.58,0.662,1,0.8,,,,,,,,,
GU_7_CELL_26_43,GU_7,GU_7,sand_c,basalSand,7,144,-74.89,8,-74.89,21.613,1,0,0.082,0.411,,,,,,,18.24,19.869,0.653,1,0.799,,,,,,,,,
GU_7_CELL_26_44,GU_7,GU_7,sand_c,basalSand,7,152,-75.226,8,-75.226,22.158,1,0,0.086,0.406,,,,,,,18.35,20.161,0.645,1,0.796,,,,,,,,,
GU_7_CELL_26_45,GU_7,GU_7,sand_c,basalSand,7,160,-75.077,8,-75.077,22.204,1,0,0.092,0.403,,,,,,,18.47,20.454,0.638,1,0.791,,,,,,,,,
GU_7_CELL_26_46,GU_7,GU_7,sand_c,basalSand,7,168,-74.879,8,-74.879,22.243,1,0,0.099,0.401,,,,,,,18.58,20.749,0.634,1,0.785,,,,,,,,,
GU_7_CELL_26_47,GU_7,GU_7,sand_c,basalSand,7,176,-74.624,8,-74.624,22.272,1,0,0.108,0.4,,,,,,,18.69,21.043,0.631,1,0.779,,,,,,,,,
GU_7_CELL_26_48,GU_7,GU_7,sand_c,basalSand,7,184,-74.319,8,-74.319,22.286,1,0,0.118,0.4,,,,,,,18.8,21.338,0.63,1,0.771,,,,,,,,,
GU_7_CELL_26_49,GU_7,GU_7,sand_c,basalSand,7,192,-73.984,8,-73.984,22.284,1,0,0.128,0.401,,,,,,,18.91,21.631,0.631,1,0.764,,,,,,,,,
GU_7_CELL_26_50,GU_7,GU_7,sand_c,basalSand,7,200,-73.65,8,-73.65,22.263,1,0,0.137,0.404,,,,,,,19.02,21.921,0.634,1,0.757,,,,,,,,,
GU_7_CELL_27_0,GU_7,GU_7,sand_c,basalSand,7,-200,-69.653,16,-69.653,21.187,1,0,0.142,0.404,,,,,,,16.63,15.975,0.634,1,0.754,,,,,,,,,
GU_7_CELL_27_1,GU_7,GU_7,sand_c,basalSand,7,-192,-69.798,16,-69.798,21.179,1,0,0.149,0.403,,,,,,,16.55,15.804,0.631,1,0.748,,,,,,,,,
GU_7_CELL_27_2,GU_7,GU_7,sand_c,basalSand,7,-184,-69.844,16,-69.844,21.156,1,0,0.155,0.403,,,,,,,16.48,15.643,0.63,1,0.744,,,,,,,,,
GU_7_CELL_27_3,GU_7,GU_7,sand_c,basalSand,7,-176,-69.768,16,-69.768,21.118,1,0,0.159,0.404,,,,,,,16.41,15.494,0.631,1,0.741,,,,,,,,,
GU_7_CELL_27_4,GU_7,GU_7,sand_c,basalSand,7,-168,-69.562,16,-69.562,21.066,1,0,0.16,0.406,,,,,,,16.35,15.355,0.634,1,0.74,,,,,,,,,
GU_7_CELL_27_5,GU_7,GU_7,sand_c,basalSand,7,-160,-69.245,16,-69.245,21.003,1,0,0.159,0.409,,,,,,,16.29,15.228,0.638,1,0.741,,,,,,,,,
GU_7_CELL_27_6,GU_7,GU_7,sand_c,basalSand,7,-152,-68.853,16,-68.853,20.932,1,0,0.155,0.412,,,,,,,16.24,15.112,0.645,1,0.743,,,,,,,,,
GU_7_CELL_27_7,GU_7,GU_7,sand_c,basalSand,7,-144,-68.261,16,-68.261,20.666,1,0,0.15,0.417,,,,,,,16.19,15.007,0.653,1,0.748,,,,,,,,,
GU_7_CELL_27_8,GU_7,GU_7,sand_c,basalSand,7,-136,-64.14,16,-64.14,16.505,1,0,0.142,0.422,,,,,,,16.15,14.915,0.662,1,0.753,,,,,,,,,
GU_7_CELL_27_9,GU_7,GU_7,sand_c,basalSand,7,-128,-57.882,16,-57.882,9.935,1,0,0.133,0.428,,,,,,,16.11,14.834,0.673,1,0.76,,,,,,,,,
GU_7_CELL_27_10,GU_7,GU_7,sand_c,basalSand,7,-120,-53.468,16,-53.468,5.297,1,0,0.124,0.435,,,,,,,16.08,14.765,0.685,1,0.767,,,,,,,,,
GU_7_CELL_27_11,GU_7,GU_7,sand_c,basalSand,7,-112,-52.029,16,-52.029,3.846,1,0,0.114,0.442,,,,,,,16.05,14.708,0.698,1,0.775,,,,,,,,,
GU_7_CELL_27_12,GU_7,GU_7,sand_c,basalSand,7,-104,-53.187,16,-53.187,5.206,1,0,0.104,0.449,,,,,,,16.03,14.663,0.711,1,0.782,,,,,,,,,
GU_7_CELL_27_13,GU_7,GU_7,sand_c,basalSand,7,-96,-58.005,16,-58.005,10.557,1,0,0.096,0.457,,,,,,,16.01,14.63,0.725,1,0.788,,,,,,,,,
GU_7_CELL_27_14,GU_7,GU_7,sand_c,basalSand,7,-88,-65.252,16,-65.252,18.577,1,0,0.089,0.465,,,,,,,16,14.61,0.739,1,0.793,,,,,,,,,
GU_7_CELL_27_15,GU_7,GU_7,sand_c,basalSand,7,-80,-67.083,16,-67.083,20.703,1,0,0.084,0.473,,,,,,,16,14.601,0.752,1,0.797,,,,,,,,,
GU_7_CELL_27_16,GU_7,GU_7,sand_c,basalSand,7,-72,-66.99,16,-66.99,20.785,1,0,0.081,0.481,,,,,,,16,14.605,0.766,1,0.8,,,,,,,,,
GU_7_CELL_27_17,GU_7,GU_7,sand_c,basalSand,7,-64,-66.851,16,-66.851,20.888,1,0,0.08,0.489,,,,,,,16.01,14.62,0.778,1,0.8,,,,,,,,,
GU_7_CELL_27_18,GU_7,GU_7,sand_c,basalSand,7,-56,-66.665,16,-66.665,21.011,1,0,0.082,0.496,,,,,,,16.02,14.648,0.79,1,0.798,,,,,,,,,
GU_7_CELL_27_19,GU_7,GU_7,sand_c,basalSand,7,-48,-66.448,16,-66.448,21.147,1,0,0.086,0.503,,,,,,,16.04,14.688,0.8,1,0.795,,,,,,,,,
GU_7_CELL_27_20,GU_7,GU_7,sand_c,basalSand,7,-40,-66.243,16,-66.243,21.293,1,0,0.093,0.509,,,,,,,16.07,14.74,0.809,1,0.791,,,,,,,,,
GU_7_CELL_27_21,GU_7,GU_7,sand_c,basalSand,7,-32,-66.12,16,-66.12,21.443,1,0,0.101,0.515,,,,,,,16.09,14.804,0.817,1,0.785,,,,,,,,,
GU_7_CELL_27_22,GU_7,GU_7,sand_c,basalSand,7,-24,-66.161,16,-66.161,21.59,1,0,0.11,0.519,,,,,,,16.13,14.88,0.823,1,0.778,,,,,,,,,
GU_7_CELL_27_23,GU_7,GU_7,sand_c,basalSand,7,-16,-66.438,16,-66.438,21.729,0.992,0.014,0.129,0.531,,,,,,,16.21,15.644,0.833,1,0.766,,,,,,,,,
GU_7_CELL_27_24,GU_7,GU_7,sand_c,basalSand,7,-8,-66.997,16,-66.997,21.856,0.828,0.296,0.335,0.707,,,,,,,17.1,30.948,0.954,1,0.68,,,,,,,,,
GU_7_CELL_27_25,GU_7,GU_7,sand_c,basalSand,7,0,-67.845,16,-67.845,21.967,0.583,0.719,0.638,0.887,,,,,,,18.42,60.596,1,1,0.555,,,,,,,,,
GU_7_CELL_27_26,GU_7,GU_7,sand_c,basalSand,7,8,-68.894,16,-68.894,22.057,0.426,0.99,0.835,0.984,,,,,,,19.29,84.57,1,1,0.473,,,,,,,,,
GU_7_CELL_27_27,GU_7,GU_7,sand_c,basalSand,7,16,-69.875,16,-69.875,22.127,0.42,1,0.848,0.988,,,,,,,19.38,86.171,1,1,0.465,,,,,,,,,
GU_7_CELL_27_28,GU_7,GU_7,sand_c,basalSand,7,24,-70.362,16,-70.362,22.175,0.426,0.99,0.846,0.985,,,,,,,19.42,85.9,1,1,0.465,,,,,,,,,
GU_7_CELL_27_29,GU_7,GU_7,sand_c,basalSand,7,32,-70.754,16,-70.754,22.203,0.583,0.719,0.66,0.888,,,,,,,18.68,62.596,1,1,0.539,,,,,,,,,
GU_7_CELL_27_30,GU_7,GU_7,sand_c,basalSand,7,40,-70.621,16,-70.621,21.565,0.828,0.296,0.365,0.694,,,,,,,17.48,32.595,0.929,1,0.657,,,,,,,,,
GU_7_CELL_27_31,GU_7,GU_7,sand_c,basalSand,7,48,-68.629,16,-68.629,18.788,0.992,0.014,0.167,0.514,,,,,,,16.72,16.805,0.801,1,0.738,,,,,,,,,
GU_7_CELL_27_32,GU_7,GU_7,sand_c,basalSand,7,56,-67.123,16,-67.123,16.449,1,0,0.152,0.498,,,,,,,16.76,16.269,0.784,1,0.746,,,,,,,,,
GU_7_CELL_27_33,GU_7,GU_7,sand_c,basalSand,7,64,-66.865,16,-66.865,15.415,1,0,0.145,0.49,,,,,,,16.84,16.466,0.771,1,0.751,,,,,,,,,
GU_7_CELL_27_34,GU_7,GU_7,sand_c,basalSand,7,72,-67.519,16,-67.519,15.371,1,0,0.136,0.481,,,,,,,16.93,16.674,0.759,1,0.758,,,,,,,,,
GU_7_CELL_27_35,GU_7,GU_7,sand_c,basalSand,7,80,-68.453,16,-68.453,15.682,1,0,0.127,0.472,,,,,,,17.02,16.89,0.745,1,0.765,,,,,,,,,
GU_7_CELL_27_36,GU_7,GU_7,sand_c,basalSand,7,88,-69.144,16,-69.144,15.834,1,0,0.117,0.463,,,,,,,17.12,17.116,0.731,1,0.772,,,,,,,,,
GU_7_CELL_27_37,GU_7,GU_7,sand_c,basalSand,7,96,-69.381,16,-69.381,15.635,1,0,0.107,0.453,,,,,,,17.22,17.35,0.717,1,0.779,,,,,,,,,
GU_7_CELL_27_38,GU_7,GU_7,sand_c,basalSand,7,104,-69.314,16,-69.314,15.259,1,0,0.099,0.444,,,,,,,17.32,17.592,0.704,1,0.786,,,,,,,,,
GU_7_CELL_27_39,GU_7,GU_7,sand_c,basalSand,7,112,-69.384,16,-69.384,15.181,1,0,0.091,0.436,,,,,,,17.43,17.842,0.691,1,0.792,,,,,,,,,
GU_7_CELL_27_40,GU_7,GU_7,sand_c,basalSand,7,120,-70.131,16,-70.131,15.958,1,0,0.085,0.428,,,,,,,17.53,18.099,0.679,1,0.796,,,,,,,,,
GU_7_CELL_27_41,GU_7,GU_7,sand_c,basalSand,7,128,-71.861,16,-71.861,17.881,1,0,0.081,0.42,,,,,,,17.64,18.363,0.667,1,0.799,,,,,,,,,
GU_7_CELL_27_42,GU_7,GU_7,sand_c,basalSand,7,136,-74.171,16,-74.171,20.481,1,0,0.08,0.414,,,,,,,17.75,18.633,0.657,1,0.8,,,,,,,,,
GU_7_CELL_27_43,GU_7,GU_7,sand_c,basalSand,7,144,-75.639,16,-75.639,22.175,1,0,0.081,0.408,,,,,,,17.86,18.908,0.648,1,0.799,,,,,,,,,
GU_7_CELL_27_44,GU_7,GU_7,sand_c,basalSand,7,152,-75.638,16,-75.638,22.255,1,0,0.085,0.404,,,,,,,17.97,19.188,0.641,1,0.797,,,,,,,,,
GU_7_CELL_27_45,GU_7,GU_7,sand_c,basalSand,7,160,-75.593,16,-75.593,22.297,1,0,0.09,0.401,,,,,,,18.09,19.472,0.636,1,0.792,,,,,,,,,
